title,company,rating,review_count,urgently_hiring,snippet,dradis_job,new_job,sponsored,featured_employer,indeed_applyable,source_id,job_location_postal,salary_min,salary_max,company_has_link,job_type_Full-time,job_type_Part-time,job_type_Temporary,job_type_Contract,job_type_Internship,job_type_N/A,relative_time,activity_date,activity_date_na,location_remote,no_postal,remote_work_model,hires_needed_na,hires_needed_exact_na,hires_needed_exact
UI Software Engineer - Life Sciences - Remote - $170k,Michael Page,3.5,336,False,"Interacting with all aspects of their instrument and probe design stack.
 UI Development for research and product instruments.",False,False,True,False,False,3315,55317.0,115000,170000,True,False,False,False,False,False,True,31,-1,True,False,True,2,True,True,0
"Solutions Engineer, Software",Liberty Mutual Insurance,3.6,4540,False,"Mentor associate engineers and senior leadership alike.
 We are looking for a change agent who will play a critical role moving our technology and business",False,False,False,False,False,213,55317.0,128200,177600,True,False,False,False,False,False,True,21,-1,True,True,True,2,True,True,0
Machine Learning Engineer,EnsoData,0.0,0,False,"Solid software engineering skills for prototyping.
 Collaborate with multi-displinary team of software engineers and clinicians to design and run experiments,",True,True,True,False,True,19634176,55317.0,100000,150000,False,True,False,False,False,False,False,7,3,False,True,True,2,True,True,0
.NET Developer,Pluss Corporation,0.0,0,False,"High school or equivalent (Preferred).
 Temporarily due to COVID-19.",True,False,True,False,True,1534781,55317.0,50000,60000,False,True,False,False,False,False,False,31,10,False,False,True,1,False,False,1
Sr. Software Engineer - Java Spring Boot,BlueInGreen Digital,0.0,0,True,"The Sr. Software Engineer will work directly with clients and other team members including Strategy, UI/UX, QA, Project Management and other stakeholders on a",True,False,True,False,True,18092898,55317.0,125000,150000,False,True,False,False,False,False,False,15,-1,True,False,True,2,False,False,1
Site Reliability Engineer,"Prime Trust, LLC",0.0,0,True,"Combine software and systems knowledge to engineer high-volume distributed systems in a reliable, scalable, and fault-tolerant manner.",True,False,True,False,True,7935666,55317.0,112000,175000,False,True,False,False,False,False,False,31,3,False,True,True,2,False,False,1
Application & Integration Developer,Think Patented,3.4,7,False,"Gain an understanding of existing server configurations, software, and workflows.
 Develop and maintain server-side applications via PHP and XML.",True,False,True,False,True,18954100,55317.0,50000,60000,True,True,False,False,False,False,False,28,3,False,False,True,1,False,False,1
Software Engineer,Salud Revenue Partners,5.0,2,False,"We are at the forefront of innovation, applying next-generation process automation and artificial intelligence to focus on the most productive work to help",True,True,True,False,True,9286767,55317.0,52000,110000,True,True,False,False,False,False,False,1,-1,True,True,True,2,False,False,1
Software Engineering Manager - Job Seeker Segmentation,Indeed,4.3,824,False,"You have led engineering teams and earned the respect of talented software developers.
 The Job Seeker Segmentation is seeking a software engineering manager to",False,False,False,False,True,15530,55317.0,132000,192000,True,True,False,False,False,False,False,31,-1,True,True,True,2,True,True,0
Senior Software Engineer,Property Meld,4.0,4,False,"Have 5+ years of professional software development experience.
 We're rethinking the entire property maintenance experience from the ground up with two things in",False,False,True,False,True,11213085,55317.0,100000,175000,True,True,False,False,False,False,False,27,-1,True,False,True,2,True,True,0
"Firmware Engineer, Job Posting # 131",Tomar Electronics Inc.,0.0,0,False,"Intermediate evaluation, analysis and logical construction for software creation.
 TOMAR Electronics, Inc. (www.tomar.com) seeks an experienced Firmware Engineer",True,False,True,False,True,15453709,85233.0,65000,85000,False,True,False,False,False,False,False,31,3,False,False,False,0,True,False,1
ENGINEER,US Naval Sea Systems Command,0.0,0,False,Your resume must demonstrate at least one year of specialized experience at or equivalent to the next lower pay band ND-04 (GS-12/13 equivalent) or grade level,False,True,False,False,False,1381,55317.0,73827,136791,False,True,False,False,False,False,False,6,-1,True,False,True,2,True,True,0
"Software Engineer, (1-3 years), Remote/Home Based",Allstate,3.7,8270,False,"A somewhat rare occurrence in modern software development.
 Solid understanding of software testing techniques at all levels.
 We are the Good Hands.",False,False,True,False,False,911,55317.0,75000,100000,True,False,False,False,False,False,True,31,-1,True,False,True,2,True,True,0
GCP DevOps Engineer,Verstand AI,0.0,0,False,"Experience with agile software development practices and drive to ship quickly.
 The DevOps engineers will be instrumental in significant initiatives to",True,True,True,False,True,12957842,55317.0,85089,140000,False,True,False,False,False,False,False,7,2,False,True,True,2,True,False,1
Android Developer,"DatChat, Inc.",0.0,0,True,This Android app developer will work with our team of talented engineers to design and build the next generation of our mobile applications.,True,False,True,False,True,18542752,8901.0,120000,160000,False,True,False,False,False,False,False,9,3,False,False,False,0,True,False,2
Software Developer,Windsor Group LLC,0.0,0,False,"In addition to performing software development, the contractor shall conduct documentation and interfacing with other development efforts and implementations.",True,True,False,False,True,6269875,20003.0,50000,70000,False,True,False,False,False,False,False,3,3,False,False,False,1,False,False,1
Senior Software Engineer - Hiring Insights (Backend),Indeed,4.3,824,False,"4+ years of experience in software development with at least one of the following languages: Java (preferred), Python, C#, JavaScript.",False,False,True,True,True,15530,55317.0,132000,192000,True,True,False,False,False,False,False,14,-1,True,False,True,2,True,True,0
Senior Software Developer,"Newsmax Media, Inc.",3.0,34,True,"Design and code individual assignments and assist team members deliver assignments.
 Design and code with security best practices in mind; provide support after",True,False,True,True,True,5893236,33487.0,105000,125000,True,True,False,False,False,False,False,31,8,False,False,False,0,True,False,1
Full Stack Senior Software Engineer - Virtual Interviews Platform,Indeed,4.3,824,False,"Enjoy helping junior developers grow and develop great software.
 BS or MS in Computer Science (or equivalent).
 Excellent collaboration and interpersonal skills.",False,False,True,True,True,15530,55317.0,109000,159000,True,True,False,False,False,False,False,31,-1,True,False,True,2,True,True,0
Software Engineer,Indeed,4.3,824,False,Every week sees the new release of multiple products that meet the growing needs of millions of employers and jobseekers worldwide.,False,True,False,False,True,15530,55317.0,164000,239000,True,True,False,False,False,False,False,2,-1,True,False,True,0,True,True,0
Senior Software Developer,Aviont? Staffing Software,0.0,0,True,"Design and ensure compliance with underlying principles and architectures of IT software systems.
 Aviont? products and services help over 900 staffing agencies",True,False,False,False,True,4608596,55435.0,100000,145000,False,True,False,False,False,False,False,13,3,False,False,False,2,False,False,1
Software Engineer (Level 4) EDA,Cimetrix,4.0,4,False,"Knowledge and experience developing software using revision control software, TFS experience preferred.
 NET software on Linux platforms.",True,True,True,False,True,3612584,55317.0,68229,132669,True,True,False,False,False,False,False,2,-1,True,False,True,1,True,False,1
Jr Java Developer (Freshers can Apply),Kanisol Inc,0.0,0,False,"Collaborate with other developers and engineers to design, build, and maintain applications.
 Build applications for various platforms using common frameworks,",True,True,False,False,True,20712216,55317.0,70000,120000,False,True,False,False,True,False,False,2,-1,True,False,True,1,False,False,2
Business Intelligence Developer III- Remote,Nebraska Furniture Mart,3.7,601,False,"Applicants for this position can work remotely from their home!
 Create: Development/support of MS SQL server code including complex optimized SQL queries,",False,False,False,False,False,40831,68114.0,68846,98794,True,True,False,False,False,False,False,23,-1,True,False,False,2,True,True,0
GCP DevOps Engineer,Verstand AI,0.0,0,False,"Experience with agile software development practices and drive to ship quickly.
 The DevOps engineers will be instrumental in significant initiatives to",True,True,True,False,True,12957842,55317.0,85089,140000,False,True,False,False,False,False,False,7,2,False,True,True,2,True,False,1
DevOps Engineer,Michael Page,3.5,336,False,"Building new internal tools to streamline service and scale to the customer.
 Manage &amp; help support numerous AWS Services.
 Stipend for remote work setup.",False,False,True,False,False,3315,55317.0,130000,150000,True,False,False,False,False,False,True,31,-1,True,False,True,2,True,True,0
Senior Graphics Software Engineer,AtWork,3.6,385,True,"Previous leadership experience of a team of graphics engineers.
 Develop cutting edge rendering features and special effects to support the needs of internal",True,True,True,False,True,17459395,60603.0,98602,176948,True,True,False,False,False,False,False,1,-1,True,False,False,1,False,False,1
NetSuite Administrator & Junior Analyst,Upstate Coin & Gold,0.0,0,False,"The NetSuite Administrator/Junior Developer is responsible for the management of our NetSuite ERP system.
 He/she will work closely with our development team and",True,True,False,False,True,17133637,80112.0,95000,115000,False,True,False,False,False,False,False,1,-1,True,False,False,1,True,False,1
Senior Software Engineer - Incubator,Indeed,4.3,824,False,"Enjoy helping junior developers grow and develop great software.
 BS or MS in Computer Science (or equivalent).
 Excellent collaboration and interpersonal skills.",False,False,True,True,True,15530,55317.0,109000,159000,True,True,False,False,False,False,False,27,-1,True,True,True,2,True,True,0
